feature,importance,coefficient,type
feature_4120,0.0,0.0,abs_coefficient
feature_4119,0.0,0.0,abs_coefficient
feature_4118,0.0,0.0,abs_coefficient
feature_4117,0.0,0.0,abs_coefficient
feature_4116,0.0,0.0,abs_coefficient
feature_4115,0.0,0.0,abs_coefficient
feature_4114,0.0,0.0,abs_coefficient
feature_4113,0.0,0.0,abs_coefficient
feature_4125,0.0,0.0,abs_coefficient
feature_4163,0.0,0.0,abs_coefficient
feature_4162,0.0,0.0,abs_coefficient
feature_4161,0.0,0.0,abs_coefficient
feature_4160,0.0,0.0,abs_coefficient
feature_4159,0.0,0.0,abs_coefficient
feature_4158,0.0,0.0,abs_coefficient
feature_4157,0.0,0.0,abs_coefficient
feature_4156,0.0,0.0,abs_coefficient
feature_4155,0.0,0.0,abs_coefficient
feature_4154,0.0,0.0,abs_coefficient
feature_4153,0.0,0.0,abs_coefficient
feature_4152,0.0,0.0,abs_coefficient
feature_4138,0.0,0.0,abs_coefficient
feature_4150,0.0,0.0,abs_coefficient
feature_4149,0.0,0.0,abs_coefficient
feature_4148,0.0,0.0,abs_coefficient
feature_4147,0.0,0.0,abs_coefficient
feature_4146,0.0,0.0,abs_coefficient
feature_4145,0.0,0.0,abs_coefficient
feature_4144,0.0,0.0,abs_coefficient
feature_4143,0.0,0.0,abs_coefficient
feature_4142,0.0,0.0,abs_coefficient
feature_4141,0.0,0.0,abs_coefficient
feature_4140,0.0,0.0,abs_coefficient
feature_4139,0.0,0.0,abs_coefficient
feature_4151,0.0,0.0,abs_coefficient
feature_4084,0.0,0.0,abs_coefficient
feature_4083,0.0,0.0,abs_coefficient
feature_4082,0.0,0.0,abs_coefficient
feature_4081,0.0,0.0,abs_coefficient
feature_4080,0.0,0.0,abs_coefficient
feature_4079,0.0,0.0,abs_coefficient
feature_4078,0.0,0.0,abs_coefficient
feature_4077,0.0,0.0,abs_coefficient
feature_4076,0.0,0.0,abs_coefficient
feature_4075,0.0,0.0,abs_coefficient
feature_4074,0.0,0.0,abs_coefficient
feature_4112,0.0,0.0,abs_coefficient
feature_4072,0.0,0.0,abs_coefficient
feature_4071,0.0,0.0,abs_coefficient
feature_4070,0.0,0.0,abs_coefficient
feature_4069,0.0,0.0,abs_coefficient
feature_4068,0.0,0.0,abs_coefficient
feature_4067,0.0,0.0,abs_coefficient
feature_4066,0.0,0.0,abs_coefficient
feature_4065,0.0,0.0,abs_coefficient
feature_4064,0.0,0.0,abs_coefficient
feature_4063,0.0,0.0,abs_coefficient
feature_4062,0.0,0.0,abs_coefficient
feature_4061,0.0,0.0,abs_coefficient
feature_4073,0.0,0.0,abs_coefficient
feature_4111,0.0,0.0,abs_coefficient
feature_4110,0.0,0.0,abs_coefficient
feature_4109,0.0,0.0,abs_coefficient
feature_4108,0.0,0.0,abs_coefficient
feature_4107,0.0,0.0,abs_coefficient
feature_4106,0.0,0.0,abs_coefficient
feature_4105,0.0,0.0,abs_coefficient
feature_4104,0.0,0.0,abs_coefficient
feature_4103,0.0,0.0,abs_coefficient
feature_4102,0.0,0.0,abs_coefficient
feature_4101,0.0,0.0,abs_coefficient
feature_4100,0.0,0.0,abs_coefficient
feature_4085,0.0,0.0,abs_coefficient
feature_4098,0.0,0.0,abs_coefficient
feature_4097,0.0,0.0,abs_coefficient
feature_4096,0.0,0.0,abs_coefficient
feature_4095,0.0,0.0,abs_coefficient
feature_4093,0.0,0.0,abs_coefficient
feature_4092,0.0,0.0,abs_coefficient
feature_4091,0.0,0.0,abs_coefficient
feature_4090,0.0,0.0,abs_coefficient
feature_4089,0.0,0.0,abs_coefficient
feature_4088,0.0,0.0,abs_coefficient
feature_4087,0.0,0.0,abs_coefficient
feature_4086,0.0,0.0,abs_coefficient
feature_4099,0.0,0.0,abs_coefficient
feature_3827,0.0,0.0,abs_coefficient
feature_3826,0.0,0.0,abs_coefficient
feature_3825,0.0,0.0,abs_coefficient
feature_3824,0.0,0.0,abs_coefficient
feature_3823,0.0,0.0,abs_coefficient
feature_3822,0.0,0.0,abs_coefficient
feature_3821,0.0,0.0,abs_coefficient
feature_3820,0.0,0.0,abs_coefficient
feature_3819,0.0,0.0,abs_coefficient
feature_3818,0.0,0.0,abs_coefficient
feature_3817,0.0,0.0,abs_coefficient
feature_3958,0.0,0.0,abs_coefficient
feature_3815,0.0,0.0,abs_coefficient
feature_3814,0.0,0.0,abs_coefficient
feature_3813,0.0,0.0,abs_coefficient
feature_3812,0.0,0.0,abs_coefficient
feature_3811,0.0,0.0,abs_coefficient
feature_3810,0.0,0.0,abs_coefficient
feature_3809,0.0,0.0,abs_coefficient
feature_3808,0.0,0.0,abs_coefficient
feature_3807,0.0,0.0,abs_coefficient
feature_3806,0.0,0.0,abs_coefficient
feature_3805,0.0,0.0,abs_coefficient
feature_3804,0.0,0.0,abs_coefficient
feature_3816,0.0,0.0,abs_coefficient
feature_3853,0.0,0.0,abs_coefficient
feature_3852,0.0,0.0,abs_coefficient
feature_3851,0.0,0.0,abs_coefficient
feature_3850,0.0,0.0,abs_coefficient
feature_3849,0.0,0.0,abs_coefficient
feature_3848,0.0,0.0,abs_coefficient
feature_3847,0.0,0.0,abs_coefficient
feature_3846,0.0,0.0,abs_coefficient
feature_3845,0.0,0.0,abs_coefficient
feature_3844,0.0,0.0,abs_coefficient
feature_3843,0.0,0.0,abs_coefficient
feature_3842,0.0,0.0,abs_coefficient
feature_3828,0.0,0.0,abs_coefficient
feature_3840,0.0,0.0,abs_coefficient
feature_3839,0.0,0.0,abs_coefficient
feature_3838,0.0,0.0,abs_coefficient
feature_3837,0.0,0.0,abs_coefficient
feature_3836,0.0,0.0,abs_coefficient
feature_3835,0.0,0.0,abs_coefficient
feature_3834,0.0,0.0,abs_coefficient
feature_3833,0.0,0.0,abs_coefficient
feature_3832,0.0,0.0,abs_coefficient
feature_3831,0.0,0.0,abs_coefficient
feature_3830,0.0,0.0,abs_coefficient
feature_3829,0.0,0.0,abs_coefficient
feature_3841,0.0,0.0,abs_coefficient
feature_3775,0.0,0.0,abs_coefficient
feature_3774,0.0,0.0,abs_coefficient
feature_3773,0.0,0.0,abs_coefficient
feature_3772,0.0,0.0,abs_coefficient
feature_3771,0.0,0.0,abs_coefficient
feature_3770,0.0,0.0,abs_coefficient
feature_3769,0.0,0.0,abs_coefficient
feature_3768,0.0,0.0,abs_coefficient
feature_3767,0.0,0.0,abs_coefficient
feature_3766,0.0,0.0,abs_coefficient
feature_3765,0.0,0.0,abs_coefficient
feature_3803,0.0,0.0,abs_coefficient
feature_3763,0.0,0.0,abs_coefficient
feature_3762,0.0,0.0,abs_coefficient
feature_3761,0.0,0.0,abs_coefficient
feature_3760,0.0,0.0,abs_coefficient
feature_3759,0.0,0.0,abs_coefficient
feature_3758,0.0,0.0,abs_coefficient
feature_3757,0.0,0.0,abs_coefficient
feature_3756,0.0,0.0,abs_coefficient
feature_3755,0.0,0.0,abs_coefficient
feature_3754,0.0,0.0,abs_coefficient
feature_3753,0.0,0.0,abs_coefficient
feature_3752,0.0,0.0,abs_coefficient
feature_3764,0.0,0.0,abs_coefficient
feature_3802,0.0,0.0,abs_coefficient
feature_3801,0.0,0.0,abs_coefficient
feature_3799,0.0,0.0,abs_coefficient
feature_3798,0.0,0.0,abs_coefficient
feature_3797,0.0,0.0,abs_coefficient
feature_3796,0.0,0.0,abs_coefficient
feature_3795,0.0,0.0,abs_coefficient
feature_3794,0.0,0.0,abs_coefficient
feature_3793,0.0,0.0,abs_coefficient
feature_3792,0.0,0.0,abs_coefficient
feature_3791,0.0,0.0,abs_coefficient
feature_3790,0.0,0.0,abs_coefficient
feature_3776,0.0,0.0,abs_coefficient
feature_3788,0.0,0.0,abs_coefficient
feature_3787,0.0,0.0,abs_coefficient
feature_3786,0.0,0.0,abs_coefficient
feature_3785,0.0,0.0,abs_coefficient
feature_3784,0.0,0.0,abs_coefficient
feature_3783,0.0,0.0,abs_coefficient
feature_3782,0.0,0.0,abs_coefficient
feature_3781,0.0,0.0,abs_coefficient
feature_3780,0.0,0.0,abs_coefficient
feature_3779,0.0,0.0,abs_coefficient
feature_3778,0.0,0.0,abs_coefficient
feature_3777,0.0,0.0,abs_coefficient
feature_3789,0.0,0.0,abs_coefficient
feature_3931,0.0,0.0,abs_coefficient
feature_3930,0.0,0.0,abs_coefficient
feature_3929,0.0,0.0,abs_coefficient
feature_3928,0.0,0.0,abs_coefficient
feature_3927,0.0,0.0,abs_coefficient
feature_3926,0.0,0.0,abs_coefficient
feature_3925,0.0,0.0,abs_coefficient
feature_3924,0.0,0.0,abs_coefficient
feature_3923,0.0,0.0,abs_coefficient
feature_3922,0.0,0.0,abs_coefficient
feature_3921,0.0,0.0,abs_coefficient
feature_3854,0.0,0.0,abs_coefficient
feature_3919,0.0,0.0,abs_coefficient
feature_3918,0.0,0.0,abs_coefficient
feature_3917,0.0,0.0,abs_coefficient
feature_3915,0.0,0.0,abs_coefficient
feature_3914,0.0,0.0,abs_coefficient
feature_3913,0.0,0.0,abs_coefficient
feature_3912,0.0,0.0,abs_coefficient
feature_3911,0.0,0.0,abs_coefficient
feature_3910,0.0,0.0,abs_coefficient
feature_3909,0.0,0.0,abs_coefficient
feature_3908,0.0,0.0,abs_coefficient
feature_3907,0.0,0.0,abs_coefficient
feature_3920,0.0,0.0,abs_coefficient
feature_3957,0.0,0.0,abs_coefficient
feature_3956,0.0,0.0,abs_coefficient
feature_3955,0.0,0.0,abs_coefficient
feature_3954,0.0,0.0,abs_coefficient
feature_3953,0.0,0.0,abs_coefficient
feature_3952,0.0,0.0,abs_coefficient
feature_3951,0.0,0.0,abs_coefficient
feature_3950,0.0,0.0,abs_coefficient
feature_3949,0.0,0.0,abs_coefficient
feature_3948,0.0,0.0,abs_coefficient
feature_3947,0.0,0.0,abs_coefficient
feature_3946,0.0,0.0,abs_coefficient
feature_3932,0.0,0.0,abs_coefficient
feature_3944,0.0,0.0,abs_coefficient
feature_3943,0.0,0.0,abs_coefficient
feature_3942,0.0,0.0,abs_coefficient
feature_3941,0.0,0.0,abs_coefficient
feature_3940,0.0,0.0,abs_coefficient
feature_3939,0.0,0.0,abs_coefficient
feature_3938,0.0,0.0,abs_coefficient
feature_3937,0.0,0.0,abs_coefficient
feature_3936,0.0,0.0,abs_coefficient
feature_3935,0.0,0.0,abs_coefficient
feature_3934,0.0,0.0,abs_coefficient
feature_3933,0.0,0.0,abs_coefficient
feature_3945,0.0,0.0,abs_coefficient
feature_3879,0.0,0.0,abs_coefficient
feature_3878,0.0,0.0,abs_coefficient
feature_3877,0.0,0.0,abs_coefficient
feature_3876,0.0,0.0,abs_coefficient
feature_3875,0.0,0.0,abs_coefficient
feature_3874,0.0,0.0,abs_coefficient
feature_3873,0.0,0.0,abs_coefficient
feature_3872,0.0,0.0,abs_coefficient
feature_3871,0.0,0.0,abs_coefficient
feature_3870,0.0,0.0,abs_coefficient
feature_3869,0.0,0.0,abs_coefficient
feature_3906,0.0,0.0,abs_coefficient
feature_3867,0.0,0.0,abs_coefficient
feature_3866,0.0,0.0,abs_coefficient
feature_3864,0.0,0.0,abs_coefficient
feature_3863,0.0,0.0,abs_coefficient
feature_3862,0.0,0.0,abs_coefficient
feature_3861,0.0,0.0,abs_coefficient
feature_3860,0.0,0.0,abs_coefficient
feature_3859,0.0,0.0,abs_coefficient
feature_3858,0.0,0.0,abs_coefficient
feature_3857,0.0,0.0,abs_coefficient
feature_3856,0.0,0.0,abs_coefficient
feature_3855,0.0,0.0,abs_coefficient
feature_3868,0.0,0.0,abs_coefficient
feature_3905,0.0,0.0,abs_coefficient
feature_3904,0.0,0.0,abs_coefficient
feature_3903,0.0,0.0,abs_coefficient
feature_3902,0.0,0.0,abs_coefficient
feature_3901,0.0,0.0,abs_coefficient
feature_3900,0.0,0.0,abs_coefficient
feature_3899,0.0,0.0,abs_coefficient
feature_3898,0.0,0.0,abs_coefficient
feature_3897,0.0,0.0,abs_coefficient
feature_3896,0.0,0.0,abs_coefficient
feature_3895,0.0,0.0,abs_coefficient
feature_3894,0.0,0.0,abs_coefficient
feature_3880,0.0,0.0,abs_coefficient
feature_3892,0.0,0.0,abs_coefficient
feature_3891,0.0,0.0,abs_coefficient
feature_3890,0.0,0.0,abs_coefficient
feature_3889,0.0,0.0,abs_coefficient
feature_3888,0.0,0.0,abs_coefficient
feature_3887,0.0,0.0,abs_coefficient
feature_3886,0.0,0.0,abs_coefficient
feature_3885,0.0,0.0,abs_coefficient
feature_3884,0.0,0.0,abs_coefficient
feature_3883,0.0,0.0,abs_coefficient
feature_3882,0.0,0.0,abs_coefficient
feature_3881,0.0,0.0,abs_coefficient
feature_3893,0.0,0.0,abs_coefficient
feature_6047,0.0,0.0,abs_coefficient
feature_6046,0.0,0.0,abs_coefficient
feature_6045,0.0,0.0,abs_coefficient
feature_6044,0.0,0.0,abs_coefficient
feature_6043,0.0,0.0,abs_coefficient
feature_6042,0.0,0.0,abs_coefficient
feature_6041,0.0,0.0,abs_coefficient
feature_6040,0.0,0.0,abs_coefficient
feature_6039,0.0,0.0,abs_coefficient
feature_6038,0.0,0.0,abs_coefficient
feature_6037,0.0,0.0,abs_coefficient
feature_4968,0.0,0.0,abs_coefficient
feature_6035,0.0,0.0,abs_coefficient
feature_6034,0.0,0.0,abs_coefficient
feature_6033,0.0,0.0,abs_coefficient
feature_6032,0.0,0.0,abs_coefficient
feature_6031,0.0,0.0,abs_coefficient
feature_6030,0.0,0.0,abs_coefficient
feature_6029,0.0,0.0,abs_coefficient
feature_6028,0.0,0.0,abs_coefficient
feature_6027,0.0,0.0,abs_coefficient
feature_6026,0.0,0.0,abs_coefficient
feature_6025,0.0,0.0,abs_coefficient
feature_6024,0.0,0.0,abs_coefficient
feature_6036,0.0,0.0,abs_coefficient
feature_6072,0.0,0.0,abs_coefficient
feature_6071,0.0,0.0,abs_coefficient
feature_6070,0.0,0.0,abs_coefficient
feature_6069,0.0,0.0,abs_coefficient
feature_6068,0.0,0.0,abs_coefficient
feature_6067,0.0,0.0,abs_coefficient
feature_6066,0.0,0.0,abs_coefficient
feature_6065,0.0,0.0,abs_coefficient
feature_6064,0.0,0.0,abs_coefficient
feature_6063,0.0,0.0,abs_coefficient
feature_6062,0.0,0.0,abs_coefficient
feature_6048,0.0,0.0,abs_coefficient
feature_6060,0.0,0.0,abs_coefficient
feature_6059,0.0,0.0,abs_coefficient
feature_6058,0.0,0.0,abs_coefficient
feature_6057,0.0,0.0,abs_coefficient
feature_6056,0.0,0.0,abs_coefficient
feature_6055,0.0,0.0,abs_coefficient
feature_6054,0.0,0.0,abs_coefficient
feature_6053,0.0,0.0,abs_coefficient
feature_6052,0.0,0.0,abs_coefficient
feature_6051,0.0,0.0,abs_coefficient
feature_6050,0.0,0.0,abs_coefficient
feature_6049,0.0,0.0,abs_coefficient
feature_6061,0.0,0.0,abs_coefficient
feature_5996,0.0,0.0,abs_coefficient
feature_5995,0.0,0.0,abs_coefficient
feature_5994,0.0,0.0,abs_coefficient
feature_5993,0.0,0.0,abs_coefficient
feature_5992,0.0,0.0,abs_coefficient
feature_5991,0.0,0.0,abs_coefficient
feature_5990,0.0,0.0,abs_coefficient
feature_5989,0.0,0.0,abs_coefficient
feature_5988,0.0,0.0,abs_coefficient
feature_5987,0.0,0.0,abs_coefficient
feature_5986,0.0,0.0,abs_coefficient
feature_6023,0.0,0.0,abs_coefficient
feature_5984,0.0,0.0,abs_coefficient
feature_5983,0.0,0.0,abs_coefficient
feature_5982,0.0,0.0,abs_coefficient
feature_5981,0.0,0.0,abs_coefficient
feature_5980,0.0,0.0,abs_coefficient
feature_5978,0.0,0.0,abs_coefficient
feature_5977,0.0,0.0,abs_coefficient
feature_5976,0.0,0.0,abs_coefficient
feature_5975,0.0,0.0,abs_coefficient
feature_5974,0.0,0.0,abs_coefficient
feature_5973,0.0,0.0,abs_coefficient
feature_5972,0.0,0.0,abs_coefficient
feature_5985,0.0,0.0,abs_coefficient
feature_6022,0.0,0.0,abs_coefficient
feature_6021,0.0,0.0,abs_coefficient
feature_6020,0.0,0.0,abs_coefficient
feature_6019,0.0,0.0,abs_coefficient
feature_6018,0.0,0.0,abs_coefficient
feature_6017,0.0,0.0,abs_coefficient
feature_6016,0.0,0.0,abs_coefficient
feature_6015,0.0,0.0,abs_coefficient
feature_6014,0.0,0.0,abs_coefficient
feature_6013,0.0,0.0,abs_coefficient
feature_6012,0.0,0.0,abs_coefficient
feature_6011,0.0,0.0,abs_coefficient
feature_5997,0.0,0.0,abs_coefficient
feature_6009,0.0,0.0,abs_coefficient
feature_6008,0.0,0.0,abs_coefficient
feature_6007,0.0,0.0,abs_coefficient
feature_6006,0.0,0.0,abs_coefficient
feature_6005,0.0,0.0,abs_coefficient
feature_6004,0.0,0.0,abs_coefficient
feature_6003,0.0,0.0,abs_coefficient
feature_6002,0.0,0.0,abs_coefficient
feature_6001,0.0,0.0,abs_coefficient
feature_6000,0.0,0.0,abs_coefficient
feature_5999,0.0,0.0,abs_coefficient
feature_5998,0.0,0.0,abs_coefficient
feature_6010,0.0,0.0,abs_coefficient
feature_6151,0.0,0.0,abs_coefficient
feature_6150,0.0,0.0,abs_coefficient
feature_6149,0.0,0.0,abs_coefficient
feature_6147,0.0,0.0,abs_coefficient
feature_6146,0.0,0.0,abs_coefficient
feature_6145,0.0,0.0,abs_coefficient
feature_6144,0.0,0.0,abs_coefficient
feature_6143,0.0,0.0,abs_coefficient
feature_6142,0.0,0.0,abs_coefficient
feature_6141,0.0,0.0,abs_coefficient
feature_6140,0.0,0.0,abs_coefficient
feature_6073,0.0,0.0,abs_coefficient
feature_6138,0.0,0.0,abs_coefficient
feature_6137,0.0,0.0,abs_coefficient
feature_6136,0.0,0.0,abs_coefficient
feature_6135,0.0,0.0,abs_coefficient
feature_6134,0.0,0.0,abs_coefficient
feature_6133,0.0,0.0,abs_coefficient
feature_6132,0.0,0.0,abs_coefficient
feature_6131,0.0,0.0,abs_coefficient
feature_6130,0.0,0.0,abs_coefficient
feature_6129,0.0,0.0,abs_coefficient
feature_6128,0.0,0.0,abs_coefficient
feature_6127,0.0,0.0,abs_coefficient
feature_6139,0.0,0.0,abs_coefficient
feature_6178,0.0,0.0,abs_coefficient
feature_6177,0.0,0.0,abs_coefficient
feature_6176,0.0,0.0,abs_coefficient
feature_6175,0.0,0.0,abs_coefficient
feature_6174,0.0,0.0,abs_coefficient
feature_6173,0.0,0.0,abs_coefficient
feature_6172,0.0,0.0,abs_coefficient
feature_6171,0.0,0.0,abs_coefficient
feature_6170,0.0,0.0,abs_coefficient
feature_6169,0.0,0.0,abs_coefficient
feature_6168,0.0,0.0,abs_coefficient
feature_6167,0.0,0.0,abs_coefficient
feature_6152,0.0,0.0,abs_coefficient
feature_6165,0.0,0.0,abs_coefficient
feature_6164,0.0,0.0,abs_coefficient
feature_6163,0.0,0.0,abs_coefficient
feature_6162,0.0,0.0,abs_coefficient
feature_6161,0.0,0.0,abs_coefficient
feature_6160,0.0,0.0,abs_coefficient
feature_6159,0.0,0.0,abs_coefficient
feature_6158,0.0,0.0,abs_coefficient
feature_6157,0.0,0.0,abs_coefficient
feature_6155,0.0,0.0,abs_coefficient
feature_6154,0.0,0.0,abs_coefficient
feature_6153,0.0,0.0,abs_coefficient
feature_6166,0.0,0.0,abs_coefficient
feature_6097,0.0,0.0,abs_coefficient
feature_6096,0.0,0.0,abs_coefficient
feature_6095,0.0,0.0,abs_coefficient
feature_6094,0.0,0.0,abs_coefficient
feature_6093,0.0,0.0,abs_coefficient
feature_6092,0.0,0.0,abs_coefficient
feature_6091,0.0,0.0,abs_coefficient
feature_6090,0.0,0.0,abs_coefficient
feature_6089,0.0,0.0,abs_coefficient
feature_6088,0.0,0.0,abs_coefficient
feature_6087,0.0,0.0,abs_coefficient
feature_6126,0.0,0.0,abs_coefficient
feature_6085,0.0,0.0,abs_coefficient
feature_6084,0.0,0.0,abs_coefficient
feature_6083,0.0,0.0,abs_coefficient
feature_6082,0.0,0.0,abs_coefficient
feature_6081,0.0,0.0,abs_coefficient
feature_6080,0.0,0.0,abs_coefficient
feature_6079,0.0,0.0,abs_coefficient
feature_6078,0.0,0.0,abs_coefficient
feature_6077,0.0,0.0,abs_coefficient
feature_6076,0.0,0.0,abs_coefficient
feature_6075,0.0,0.0,abs_coefficient
feature_6074,0.0,0.0,abs_coefficient
feature_6086,0.0,0.0,abs_coefficient
feature_6125,0.0,0.0,abs_coefficient
feature_6124,0.0,0.0,abs_coefficient
feature_6123,0.0,0.0,abs_coefficient
feature_6122,0.0,0.0,abs_coefficient
feature_6121,0.0,0.0,abs_coefficient
feature_6120,0.0,0.0,abs_coefficient
feature_6119,0.0,0.0,abs_coefficient
feature_6118,0.0,0.0,abs_coefficient
feature_6117,0.0,0.0,abs_coefficient
feature_6116,0.0,0.0,abs_coefficient
feature_6115,0.0,0.0,abs_coefficient
feature_6114,0.0,0.0,abs_coefficient
feature_6098,0.0,0.0,abs_coefficient
feature_6112,0.0,0.0,abs_coefficient
feature_6111,0.0,0.0,abs_coefficient
feature_6110,0.0,0.0,abs_coefficient
feature_6109,0.0,0.0,abs_coefficient
feature_6108,0.0,0.0,abs_coefficient
feature_6107,0.0,0.0,abs_coefficient
feature_6106,0.0,0.0,abs_coefficient
feature_6103,0.0,0.0,abs_coefficient
feature_6102,0.0,0.0,abs_coefficient
feature_6101,0.0,0.0,abs_coefficient
feature_6100,0.0,0.0,abs_coefficient
feature_6099,0.0,0.0,abs_coefficient
feature_6113,0.0,0.0,abs_coefficient
feature_5836,0.0,0.0,abs_coefficient
feature_5835,0.0,0.0,abs_coefficient
feature_5834,0.0,0.0,abs_coefficient
feature_5833,0.0,0.0,abs_coefficient
feature_5832,0.0,0.0,abs_coefficient
feature_5831,0.0,0.0,abs_coefficient
feature_5830,0.0,0.0,abs_coefficient
feature_5829,0.0,0.0,abs_coefficient
feature_5828,0.0,0.0,abs_coefficient
feature_5827,0.0,0.0,abs_coefficient
feature_5826,0.0,0.0,abs_coefficient
feature_5971,0.0,0.0,abs_coefficient
feature_5824,0.0,0.0,abs_coefficient
feature_5823,0.0,0.0,abs_coefficient
feature_5822,0.0,0.0,abs_coefficient
feature_5821,0.0,0.0,abs_coefficient
feature_5820,0.0,0.0,abs_coefficient
feature_5819,0.0,0.0,abs_coefficient
feature_5818,0.0,0.0,abs_coefficient
feature_5817,0.0,0.0,abs_coefficient
feature_5816,0.0,0.0,abs_coefficient
feature_5815,0.0,0.0,abs_coefficient
feature_5814,0.0,0.0,abs_coefficient
feature_5813,0.0,0.0,abs_coefficient
feature_5825,0.0,0.0,abs_coefficient
feature_5864,0.0,0.0,abs_coefficient
feature_5863,0.0,0.0,abs_coefficient
feature_5862,0.0,0.0,abs_coefficient
feature_5861,0.0,0.0,abs_coefficient
feature_5860,0.0,0.0,abs_coefficient
feature_5859,0.0,0.0,abs_coefficient
feature_5858,0.0,0.0,abs_coefficient
feature_5857,0.0,0.0,abs_coefficient
feature_5856,0.0,0.0,abs_coefficient
feature_5855,0.0,0.0,abs_coefficient
feature_5853,0.0,0.0,abs_coefficient
feature_5852,0.0,0.0,abs_coefficient
feature_5837,0.0,0.0,abs_coefficient
feature_5850,0.0,0.0,abs_coefficient
feature_5849,0.0,0.0,abs_coefficient
feature_5847,0.0,0.0,abs_coefficient
feature_5846,0.0,0.0,abs_coefficient
feature_5845,0.0,0.0,abs_coefficient
feature_5844,0.0,0.0,abs_coefficient
feature_5843,0.0,0.0,abs_coefficient
feature_5842,0.0,0.0,abs_coefficient
feature_5841,0.0,0.0,abs_coefficient
feature_5840,0.0,0.0,abs_coefficient
feature_5839,0.0,0.0,abs_coefficient
feature_5838,0.0,0.0,abs_coefficient
feature_5851,0.0,0.0,abs_coefficient
feature_5784,0.0,0.0,abs_coefficient
feature_5783,0.0,0.0,abs_coefficient
feature_5782,0.0,0.0,abs_coefficient
feature_5781,0.0,0.0,abs_coefficient
feature_5780,0.0,0.0,abs_coefficient
feature_5779,0.0,0.0,abs_coefficient
feature_5778,0.0,0.0,abs_coefficient
feature_5777,0.0,0.0,abs_coefficient
feature_5776,0.0,0.0,abs_coefficient
feature_5775,0.0,0.0,abs_coefficient
feature_5774,0.0,0.0,abs_coefficient
feature_5812,0.0,0.0,abs_coefficient
feature_5771,0.0,0.0,abs_coefficient
feature_5770,0.0,0.0,abs_coefficient
feature_5769,0.0,0.0,abs_coefficient
feature_5768,0.0,0.0,abs_coefficient
feature_5767,0.0,0.0,abs_coefficient
feature_5766,0.0,0.0,abs_coefficient
feature_5765,0.0,0.0,abs_coefficient
feature_5764,0.0,0.0,abs_coefficient
feature_5763,0.0,0.0,abs_coefficient
feature_5762,0.0,0.0,abs_coefficient
feature_5761,0.0,0.0,abs_coefficient
feature_5760,0.0,0.0,abs_coefficient
feature_5772,0.0,0.0,abs_coefficient
feature_5811,0.0,0.0,abs_coefficient
feature_5810,0.0,0.0,abs_coefficient
feature_5809,0.0,0.0,abs_coefficient
feature_5808,0.0,0.0,abs_coefficient
feature_5807,0.0,0.0,abs_coefficient
feature_5806,0.0,0.0,abs_coefficient
feature_5805,0.0,0.0,abs_coefficient
feature_5804,0.0,0.0,abs_coefficient
feature_5803,0.0,0.0,abs_coefficient
feature_5802,0.0,0.0,abs_coefficient
feature_5801,0.0,0.0,abs_coefficient
feature_5800,0.0,0.0,abs_coefficient
feature_5785,0.0,0.0,abs_coefficient
feature_5798,0.0,0.0,abs_coefficient
feature_5797,0.0,0.0,abs_coefficient
feature_5796,0.0,0.0,abs_coefficient
feature_5795,0.0,0.0,abs_coefficient
feature_5794,0.0,0.0,abs_coefficient
feature_5792,0.0,0.0,abs_coefficient
feature_5791,0.0,0.0,abs_coefficient
feature_5790,0.0,0.0,abs_coefficient
feature_5789,0.0,0.0,abs_coefficient
feature_5788,0.0,0.0,abs_coefficient
feature_5787,0.0,0.0,abs_coefficient
feature_5786,0.0,0.0,abs_coefficient
feature_5799,0.0,0.0,abs_coefficient
feature_5941,0.0,0.0,abs_coefficient
feature_5940,0.0,0.0,abs_coefficient
feature_5939,0.0,0.0,abs_coefficient
feature_5938,0.0,0.0,abs_coefficient
feature_5937,0.0,0.0,abs_coefficient
feature_5936,0.0,0.0,abs_coefficient
feature_5935,0.0,0.0,abs_coefficient
feature_5934,0.0,0.0,abs_coefficient
feature_5933,0.0,0.0,abs_coefficient
feature_5932,0.0,0.0,abs_coefficient
feature_5931,0.0,0.0,abs_coefficient
feature_5865,0.0,0.0,abs_coefficient
feature_5929,0.0,0.0,abs_coefficient
feature_5928,0.0,0.0,abs_coefficient
feature_5927,0.0,0.0,abs_coefficient
feature_5926,0.0,0.0,abs_coefficient
feature_5925,0.0,0.0,abs_coefficient
feature_5924,0.0,0.0,abs_coefficient
feature_5923,0.0,0.0,abs_coefficient
feature_5922,0.0,0.0,abs_coefficient
feature_5921,0.0,0.0,abs_coefficient
feature_5920,0.0,0.0,abs_coefficient
feature_5919,0.0,0.0,abs_coefficient
feature_5918,0.0,0.0,abs_coefficient
feature_5930,0.0,0.0,abs_coefficient
feature_5970,0.0,0.0,abs_coefficient
feature_5969,0.0,0.0,abs_coefficient
feature_5968,0.0,0.0,abs_coefficient
feature_5967,0.0,0.0,abs_coefficient
feature_5966,0.0,0.0,abs_coefficient
feature_5965,0.0,0.0,abs_coefficient
feature_5963,0.0,0.0,abs_coefficient
feature_5961,0.0,0.0,abs_coefficient
feature_5960,0.0,0.0,abs_coefficient
feature_5959,0.0,0.0,abs_coefficient
feature_5958,0.0,0.0,abs_coefficient
feature_5957,0.0,0.0,abs_coefficient
feature_5942,0.0,0.0,abs_coefficient
feature_5955,0.0,0.0,abs_coefficient
feature_5954,0.0,0.0,abs_coefficient
